KO	Pathway	Pathway Name
K09812	ko03036	Chromosome and associated proteins [BR:ko03036]
K03587	ko03036	Chromosome and associated proteins [BR:ko03036]
K03466	ko03036	Chromosome and associated proteins [BR:ko03036]
K03586	ko03036	Chromosome and associated proteins [BR:ko03036]
K03591	ko03036	Chromosome and associated proteins [BR:ko03036]
K03589	ko03036	Chromosome and associated proteins [BR:ko03036]
K03588	ko03036	Chromosome and associated proteins [BR:ko03036]
K09811	ko03036	Chromosome and associated proteins [BR:ko03036]
K03531	ko03036	Chromosome and associated proteins [BR:ko03036]
K03528	ko03036	Chromosome and associated proteins [BR:ko03036]
K09888	ko03036	Chromosome and associated proteins [BR:ko03036]
K09892	ko03036	Chromosome and associated proteins [BR:ko03036]
K18657	ko03036	Chromosome and associated proteins [BR:ko03036]
K18778	ko03036	Chromosome and associated proteins [BR:ko03036]
K06916	ko03036	Chromosome and associated proteins [BR:ko03036]
K07269	ko03036	Chromosome and associated proteins [BR:ko03036]
K01448	ko03036	Chromosome and associated proteins [BR:ko03036]
K03585	ko03036	Chromosome and associated proteins [BR:ko03036]
K06286	ko03036	Chromosome and associated proteins [BR:ko03036]
K03610	ko03036	Chromosome and associated proteins [BR:ko03036]
K03609	ko03036	Chromosome and associated proteins [BR:ko03036]
K03608	ko03036	Chromosome and associated proteins [BR:ko03036]
K04074	ko03036	Chromosome and associated proteins [BR:ko03036]
K13053	ko03036	Chromosome and associated proteins [BR:ko03036]
K09772	ko03036	Chromosome and associated proteins [BR:ko03036]
K05501	ko03036	Chromosome and associated proteins [BR:ko03036]
K03645	ko03036	Chromosome and associated proteins [BR:ko03036]
K03569	ko03036	Chromosome and associated proteins [BR:ko03036]
K03570	ko03036	Chromosome and associated proteins [BR:ko03036]
K03571	ko03036	Chromosome and associated proteins [BR:ko03036]
K05837	ko03036	Chromosome and associated proteins [BR:ko03036]
K03496	ko03036	Chromosome and associated proteins [BR:ko03036]
K03497	ko03036	Chromosome and associated proteins [BR:ko03036]
K02621	ko03036	Chromosome and associated proteins [BR:ko03036]
K02622	ko03036	Chromosome and associated proteins [BR:ko03036]
K03495	ko03036	Chromosome and associated proteins [BR:ko03036]
K03501	ko03036	Chromosome and associated proteins [BR:ko03036]
K04094	ko03036	Chromosome and associated proteins [BR:ko03036]
K03733	ko03036	Chromosome and associated proteins [BR:ko03036]
K04763	ko03036	Chromosome and associated proteins [BR:ko03036]
K11686	ko03036	Chromosome and associated proteins [BR:ko03036]
K02499	ko03036	Chromosome and associated proteins [BR:ko03036]
K03593	ko03036	Chromosome and associated proteins [BR:ko03036]
K04095	ko03036	Chromosome and associated proteins [BR:ko03036]
K03978	ko03036	Chromosome and associated proteins [BR:ko03036]
K09762	ko03036	Chromosome and associated proteins [BR:ko03036]
K00567	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10859	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10860	ko03400	DNA repair and recombination proteins [BR:ko03400]
K18663	ko03400	DNA repair and recombination proteins [BR:ko03400]
K01669	ko03400	DNA repair and recombination proteins [BR:ko03400]
K03648	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10861	ko03400	DNA repair and recombination proteins [BR:ko03400]
K20813	ko03400	DNA repair and recombination proteins [BR:ko03400]
K03652	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10800	ko03400	DNA repair and recombination proteins [BR:ko03400]
K03575	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10801	ko03400	DNA repair and recombination proteins [BR:ko03400]
K03660	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10567	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10568	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10569	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10773	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10771	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10772	ko03400	DNA repair and recombination proteins [BR:ko03400]
K02327	ko03400	DNA repair and recombination proteins [BR:ko03400]
K02328	ko03400	DNA repair and recombination proteins [BR:ko03400]
K03504	ko03400	DNA repair and recombination proteins [BR:ko03400]
K03505	ko03400	DNA repair and recombination proteins [BR:ko03400]
K02324	ko03400	DNA repair and recombination proteins [BR:ko03400]
K02325	ko03400	DNA repair and recombination proteins [BR:ko03400]
K02326	ko03400	DNA repair and recombination proteins [BR:ko03400]
K03506	ko03400	DNA repair and recombination proteins [BR:ko03400]
K04802	ko03400	DNA repair and recombination proteins [BR:ko03400]
K04799	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10747	ko03400	DNA repair and recombination proteins [BR:ko03400]
K02330	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10803	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10776	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10862	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10863	ko03400	DNA repair and recombination proteins [BR:ko03400]
K13295	ko03400	DNA repair and recombination proteins [BR:ko03400]
K08073	ko03400	DNA repair and recombination proteins [BR:ko03400]
K08075	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10802	ko03400	DNA repair and recombination proteins [BR:ko03400]
K03512	ko03400	DNA repair and recombination proteins [BR:ko03400]
K24070	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10798	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10838	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10839	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10840	ko03400	DNA repair and recombination proteins [BR:ko03400]
K03868	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10609	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10610	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10140	ko03400	DNA repair and recombination proteins [BR:ko03400]
K15082	ko03400	DNA repair and recombination proteins [BR:ko03400]
K15083	ko03400	DNA repair and recombination proteins [BR:ko03400]
K03006	ko03400	DNA repair and recombination proteins [BR:ko03400]
K03010	ko03400	DNA repair and recombination proteins [BR:ko03400]
K03011	ko03400	DNA repair and recombination proteins [BR:ko03400]
K03012	ko03400	DNA repair and recombination proteins [BR:ko03400]
K03013	ko03400	DNA repair and recombination proteins [BR:ko03400]
K03014	ko03400	DNA repair and recombination proteins [BR:ko03400]
K03015	ko03400	DNA repair and recombination proteins [BR:ko03400]
K03016	ko03400	DNA repair and recombination proteins [BR:ko03400]
K03017	ko03400	DNA repair and recombination proteins [BR:ko03400]
K03007	ko03400	DNA repair and recombination proteins [BR:ko03400]
K03008	ko03400	DNA repair and recombination proteins [BR:ko03400]
K03009	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10570	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10841	ko03400	DNA repair and recombination proteins [BR:ko03400]
K23720	ko03400	DNA repair and recombination proteins [BR:ko03400]
K25829	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10843	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10844	ko03400	DNA repair and recombination proteins [BR:ko03400]
K03141	ko03400	DNA repair and recombination proteins [BR:ko03400]
K03142	ko03400	DNA repair and recombination proteins [BR:ko03400]
K03143	ko03400	DNA repair and recombination proteins [BR:ko03400]
K03144	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10845	ko03400	DNA repair and recombination proteins [BR:ko03400]
K02202	ko03400	DNA repair and recombination proteins [BR:ko03400]
K06634	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10842	ko03400	DNA repair and recombination proteins [BR:ko03400]
K07466	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10739	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10740	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10741	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10847	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10849	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10848	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10846	ko03400	DNA repair and recombination proteins [BR:ko03400]
K15075	ko03400	DNA repair and recombination proteins [BR:ko03400]
K03869	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10612	ko03400	DNA repair and recombination proteins [BR:ko03400]
K03872	ko03400	DNA repair and recombination proteins [BR:ko03400]
K03873	ko03400	DNA repair and recombination proteins [BR:ko03400]
K15076	ko03400	DNA repair and recombination proteins [BR:ko03400]
K15077	ko03400	DNA repair and recombination proteins [BR:ko03400]
K26545	ko03400	DNA repair and recombination proteins [BR:ko03400]
K08735	ko03400	DNA repair and recombination proteins [BR:ko03400]
K08736	ko03400	DNA repair and recombination proteins [BR:ko03400]
K08737	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10864	ko03400	DNA repair and recombination proteins [BR:ko03400]
K08734	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10858	ko03400	DNA repair and recombination proteins [BR:ko03400]
K08739	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10754	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10755	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10756	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10746	ko03400	DNA repair and recombination proteins [BR:ko03400]
K24755	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10865	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10866	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10867	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10868	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10605	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10683	ko03400	DNA repair and recombination proteins [BR:ko03400]
K20774	ko03400	DNA repair and recombination proteins [BR:ko03400]
K20775	ko03400	DNA repair and recombination proteins [BR:ko03400]
K20776	ko03400	DNA repair and recombination proteins [BR:ko03400]
K12173	ko03400	DNA repair and recombination proteins [BR:ko03400]
K11864	ko03400	DNA repair and recombination proteins [BR:ko03400]
K15362	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10728	ko03400	DNA repair and recombination proteins [BR:ko03400]
K20773	ko03400	DNA repair and recombination proteins [BR:ko03400]
K08775	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10897	ko03400	DNA repair and recombination proteins [BR:ko03400]
K04482	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10869	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10870	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10871	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10879	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10880	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10957	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10958	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10873	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10874	ko03400	DNA repair and recombination proteins [BR:ko03400]
K26556	ko03400	DNA repair and recombination proteins [BR:ko03400]
K26558	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10959	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10875	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10876	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10877	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10899	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10900	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10901	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10730	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10902	ko03400	DNA repair and recombination proteins [BR:ko03400]
K03165	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10990	ko03400	DNA repair and recombination proteins [BR:ko03400]
K15364	ko03400	DNA repair and recombination proteins [BR:ko03400]
K15365	ko03400	DNA repair and recombination proteins [BR:ko03400]
K15423	ko03400	DNA repair and recombination proteins [BR:ko03400]
K15424	ko03400	DNA repair and recombination proteins [BR:ko03400]
K15425	ko03400	DNA repair and recombination proteins [BR:ko03400]
K17491	ko03400	DNA repair and recombination proteins [BR:ko03400]
K15426	ko03400	DNA repair and recombination proteins [BR:ko03400]
K19022	ko03400	DNA repair and recombination proteins [BR:ko03400]
K19023	ko03400	DNA repair and recombination proteins [BR:ko03400]
K19024	ko03400	DNA repair and recombination proteins [BR:ko03400]
K19025	ko03400	DNA repair and recombination proteins [BR:ko03400]
K22803	ko03400	DNA repair and recombination proteins [BR:ko03400]
K22804	ko03400	DNA repair and recombination proteins [BR:ko03400]
K22805	ko03400	DNA repair and recombination proteins [BR:ko03400]
K22817	ko03400	DNA repair and recombination proteins [BR:ko03400]
K22756	ko03400	DNA repair and recombination proteins [BR:ko03400]
K22823	ko03400	DNA repair and recombination proteins [BR:ko03400]
K22825	ko03400	DNA repair and recombination proteins [BR:ko03400]
K22826	ko03400	DNA repair and recombination proteins [BR:ko03400]
K26126	ko03400	DNA repair and recombination proteins [BR:ko03400]
K26127	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10882	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10883	ko03400	DNA repair and recombination proteins [BR:ko03400]
K20777	ko03400	DNA repair and recombination proteins [BR:ko03400]
K08991	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10881	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10991	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10992	ko03400	DNA repair and recombination proteins [BR:ko03400]
K15078	ko03400	DNA repair and recombination proteins [BR:ko03400]
K10484	ko03400	DNA repair and recombination proteins [BR:ko03400]
K15079	ko03400	DNA repair and recombination proteins [BR:ko03400]
K15338	ko03400	DNA repair and recombination proteins [BR:ko03400]
K19026	ko03400	DNA repair and recombination proteins [BR:ko03400]
K19027	ko03400	DNA repair and recombination proteins [BR:ko03400]
K20778	ko03400	DNA repair and recombination proteins [BR:ko03400]
K11339	ko03400	DNA repair and recombination proteins [BR:ko03400]
K22544	ko03400	DNA repair and recombination proteins [BR:ko03400]
K22766	ko03400	DNA repair and recombination proteins [BR:ko03400]
K22806	ko03400	DNA repair and recombination proteins [BR:ko03400]
